land_id,location,latitude,longitude,area_sqft,zone_type,road_proximity_km,metro_proximity_km,infrastructure_score,year_established,soil_type,flood_risk,ownership_changes,litigation_count,survey_conflicts,area_mismatch,document_inconsistency_count,price_volatility,market_price,actual_value,location_score,dispute_risk,ownership_change_count,survey_conflict,price_change_pct,days_between_transfers,ownership_count_90days,price_vs_market_ratio,is_fraud,historical_prices,price_vs_area_median_ratio
1417,Lavelle Road,12.957185,77.597934,12576.0,commercial,1.412,8.154,88.0,1989,rocky,False,1,0,0,1,0,0.5025,659047609.52,657407872.47,80.0,low,1,0,0.7799,854.2,3,,True,"[360041886.39, 529936024.86, 530965470.26, 552684642.91, 616753443.31]",0.4949
1418,Cunningham Road,12.989097,77.59401,9576.0,industrial,6.944,5.128,98.0,1993,sandy,False,4,2,1,0,0,0.5477,231287633.04,246464468.48,89.0,high,4,1,-0.073,833.5,2,,True,"[150073108.26, 173875298.1, 177324237.62, 193114330.03, 204639011.63]",1.4624
1419,Cunningham Road,13.001699,77.601032,20132.0,residential,3.33,3.965,79.0,2021,alluvial,False,1,3,0,0,2,0.4169,275894913.78,310653139.78,74.0,medium,1,0,0.6446,1082.0,3,,True,"[176836894.54, 210750849.52, 245145098.65, 255749040.86, 257455320.74]",1.5907
1420,Cunningham Road,12.976967,77.597777,44081.0,residential,3.135,8.301,100.0,2013,loam,False,4,3,1,1,2,0.5438,1307568818.22,1193182719.75,100.0,high,4,1,-0.4166,703.2,3,,True,"[701803885.67, 883327292.17, 987999572.86, 1035140205.28, 1084025676.02]",0.5082
1421,Cunningham Road,12.978275,77.578557,1598.0,agricultural,1.185,3.374,80.0,2019,sandy loam,False,4,0,1,1,2,0.4477,17216336.38,20518134.87,75.0,high,4,1,-0.3051,242.6,1,,False,"[10035504.4, 10569918.75, 12846767.88, 15442145.28, 16020433.97]",1.117
1422,Cunningham Road,12.998876,77.607494,47545.0,industrial,6.84,12.121,86.0,1981,sandy,False,0,1,0,1,1,0.3086,1623260604.14,1691938955.94,79.0,medium,0,0,-0.4788,220.0,3,,True,"[937268246.49, 1033904062.93, 1170132349.08, 1315955258.51, 1454195434.77]",0.4272
1423,Cunningham Road,13.006059,77.601356,48200.0,residential,0.295,10.244,94.0,2014,red laterite,True,1,1,1,1,2,0.0367,1286909948.92,1412043613.2,98.0,high,1,1,-0.1819,484.7,3,,True,"[744822232.51, 752739765.15, 781798987.71, 818803342.75, 828443759.72]",0.5437
1424,Cunningham Road,12.97028,77.58378,41966.0,industrial,7.586,5.159,85.0,2020,alluvial,False,2,3,0,1,0,0.2827,1284464376.93,1370813180.93,89.0,high,2,0,0.0607,89.0,1,,False,"[769079860.02, 879377123.81, 1074136586.4, 1074217058.68, 1143670123.91]",1.0424
1425,Cunningham Road,13.000601,77.601437,41061.0,commercial,3.811,15.1,88.0,2011,black cotton,False,6,2,0,1,1,0.2181,1419790815.46,1684637606.96,90.0,high,6,0,0.746,116.8,3,,True,"[753949746.13, 784765925.79, 798272278.28, 989264393.86, 1306383651.63]",0.4214
1426,Cunningham Road,12.984746,77.576696,30015.0,commercial,0.521,14.604,95.0,1997,sandy loam,False,3,0,0,0,1,0.2539,1973245106.79,2005131977.36,99.0,low,3,0,0.3751,115.4,1,,False,"[1203079724.89, 1319815129.62, 1481559388.34, 1535802642.88, 1613832324.94]",0.4029
1427,Cunningham Road,12.999943,77.581239,56409.0,agricultural,2.623,18.302,90.0,2013,rocky,False,3,3,0,1,2,0.0518,415121397.41,364211563.7,81.0,high,3,0,0.6945,1058.4,0,,True,"[307032820.32, 313956029.04, 319062243.83, 326871018.34, 361969630.46]",1.1501
1428,Cunningham Road,12.974732,77.591912,54399.0,industrial,0.352,8.038,100.0,1987,sandy loam,False,6,3,0,1,1,0.3269,2228479721.93,2546354163.51,95.0,high,6,0,0.7649,674.6,1,,True,"[1123145059.74, 1144040754.28, 1360989707.12, 1604580796.91, 1821679549.9]",1.4484
1429,Cunningham Road,13.003079,77.570929,51868.0,residential,0.355,9.25,95.0,2017,black cotton,False,4,0,0,0,2,0.635,1266920492.61,1250670878.57,97.0,low,4,0,0.5611,495.5,2,,True,"[910251522.09, 932205169.41, 1045555861.14, 1067277575.82, 1151477071.09]",1.5914
1430,Cunningham Road,13.009691,77.585719,38008.0,commercial,2.758,18.393,77.0,2000,alluvial,False,2,1,0,0,0,0.6765,1913795323.89,1868188630.66,72.0,low,2,0,-0.3558,75.9,0,,False,"[1013330577.53, 1184953037.39, 1221796697.14, 1308857526.55, 1479937598.78]",0.8378
1431,Cunningham Road,12.983883,77.57865,28661.0,industrial,4.691,18.433,77.0,2002,alluvial,False,5,1,1,1,1,0.7462,556503780.8,635635216.33,85.0,high,5,1,0.6917,278.1,3,,True,"[327105231.25, 368066212.87, 427549691.17, 429291803.18, 447430279.78]",1.3453
1432,Cunningham Road,12.996487,77.59166,4633.0,residential,5.345,13.699,84.0,1988,black cotton,False,5,1,1,0,2,0.0326,88206404.7,89383866.67,85.0,high,5,1,-0.3474,13.7,1,,True,"[47797703.14, 54673421.53, 60952747.08, 65006962.95, 76650185.44]",0.4295
1433,Sadashivanagar,13.004591,77.569907,23345.0,residential,1.859,4.839,76.0,2016,loam,False,4,0,0,0,1,0.7279,401500078.15,414375543.97,69.0,low,4,0,0.4316,290.0,1,,False,"[237159596.27, 269683016.05, 281889957.28, 347309054.9, 378580367.01]",1.2749
1434,Sadashivanagar,13.006793,77.573492,47617.0,industrial,3.526,16.99,87.0,1986,sandy loam,False,1,3,1,1,2,0.4608,1824609570.26,2107896078.85,96.0,high,1,1,0.6179,153.8,1,,True,"[989192485.94, 1143686737.06, 1413331557.95, 1445647788.4, 1515127706.11]",0.7086
1435,Sadashivanagar,13.028894,77.568801,2547.0,agricultural,5.594,10.172,73.0,2015,alluvial,False,4,3,0,1,1,0.7085,16135505.73,17531931.36,73.0,high,4,0,0.4335,99.8,0,,False,"[8887084.07, 10577015.67, 10610002.34, 10737999.88, 11858750.2]",0.9418
1436,Sadashivanagar,13.026104,77.589902,3425.0,agricultural,3.746,2.597,100.0,1992,rocky,False,1,0,0,1,2,0.5122,29260950.62,29902653.3,94.0,low,1,0,0.2959,43.1,1,,False,"[14956610.39, 16739600.86, 16884536.38, 18621738.0, 23546123.79]",0.595
1437,Sadashivanagar,12.995845,77.572616,7204.0,commercial,4.013,15.581,87.0,1994,red laterite,False,0,2,0,1,1,0.738,382268684.47,456721648.66,86.0,medium,0,0,0.2905,954.6,2,,False,"[235600624.33, 241458428.25, 270963402.08, 274852849.26, 280615844.33]",1.1909
1438,Sadashivanagar,13.029256,77.589713,17169.0,residential,2.42,10.231,80.0,2000,rocky,False,1,2,0,0,1,0.0316,438346138.02,468610375.25,88.0,medium,1,0,-0.1808,719.0,1,,True,"[220428004.71, 240712362.1, 245778150.67, 294289977.72, 365922566.45]",1.5346
1439,Sadashivanagar,13.017331,77.58151,1443.0,commercial,1.381,19.565,96.0,2018,sandy,False,2,0,1,0,0,0.6211,88753663.96,99517213.29,100.0,medium,2,1,0.0074,36.8,3,,True,"[49008291.5, 56563187.39, 58781131.76, 68226817.66, 80695045.18]",1.3512
1440,Sadashivanagar,13.005678,77.567195,39689.0,commercial,2.434,10.126,100.0,2004,loam,False,0,3,0,0,1,0.3584,1570853344.94,1678342579.63,93.0,medium,0,0,-0.1858,316.3,3,,True,"[933399562.9, 1166625861.92, 1335340438.75, 1368886519.06, 1421630122.54]",1.2459
1441,Sadashivanagar,13.027035,77.58799,24531.0,residential,0.993,14.259,100.0,1989,sandy loam,False,5,0,1,0,1,0.6411,651110976.35,752273903.9,95.0,high,5,1,0.4839,425.2,0,,False,"[338742063.95, 339151728.68, 417413783.83, 501612137.46, 576373111.77]",1.1456
1442,Sadashivanagar,13.021522,77.564736,14114.0,residential,3.864,3.96,100.0,1988,red laterite,True,3,2,1,0,1,0.3093,190575817.27,189019620.29,92.0,high,3,1,0.4144,73.9,3,,True,"[103419845.57, 103981746.29, 128931938.69, 151227898.91, 175390457.22]",0.5919
1443,Sadashivanagar,13.001298,77.555426,6838.0,commercial,4.603,0.761,80.0,2014,clay,False,3,2,1,1,1,0.4854,238026896.97,248993885.05,72.0,high,3,1,0.2428,20.0,1,,True,"[129243096.83, 155101470.94, 198315062.87, 202203444.33, 214013045.13]",1.5295
1444,Sadashivanagar,13.023445,77.558009,20160.0,industrial,3.811,10.838,93.0,2000,red laterite,True,3,2,0,1,1,0.4717,366714411.26,360279954.45,83.0,high,3,0,0.3537,883.8,2,,False,"[184054574.25, 192239553.48, 234851381.69, 273831518.87, 278832098.01]",0.9049
1445,Basavanagudi,12.940511,77.580521,43039.0,residential,4.659,8.293,89.0,1993,sandy,False,5,2,0,0,2,0.3852,697106029.83,769890612.32,83.0,high,5,0,-0.0962,339.8,2,,False,"[370474325.15, 436174677.63, 488767737.4, 538584725.55, 546378856.38]",1.1785
1446,Basavanagudi,12.939133,77.570585,2592.0,agricultural,5.647,16.424,78.0,2021,red laterite,False,5,0,1,1,0,0.5259,26074448.05,27398449.27,85.0,high,5,1,0.7984,260.9,0,,True,"[15056115.99, 17952106.36, 18487586.52, 18801199.88, 23925718.76]",0.8027
1447,Basavanagudi,12.94442,77.569599,52159.0,commercial,6.56,5.175,97.0,2023,alluvial,False,0,1,1,0,1,0.1663,2510210776.73,2721918813.15,93.0,medium,0,1,0.6223,291.3,2,,True,"[1779148888.74, 1848328779.38, 2003126073.41, 2006013357.07, 2056666412.64]",1.2015
1448,Basavanagudi,12.925524,77.567624,43042.0,agricultural,5.645,13.097,74.0,2009,alluvial,False,2,0,0,1,2,0.6465,331924512.59,328797319.42,72.0,medium,2,0,0.186,479.9,2,,False,"[171083380.3, 196325266.9, 250893427.04, 256224770.52, 282680312.34]",0.4661
1449,Basavanagudi,12.941064,77.559896,15177.0,industrial,6.688,10.179,91.0,2011,sandy loam,False,1,2,0,1,2,0.4211,323469898.45,360357604.08,86.0,medium,1,0,-0.2692,134.1,2,,True,"[202871534.85, 205229201.07, 240729525.65, 264430922.2, 265210682.45]",1.538
1450,Basavanagudi,12.942247,77.559034,22934.0,industrial,7.543,5.387,81.0,2006,alluvial,False,5,0,1,0,0,0.1614,442355324.04,466852073.03,78.0,high,5,1,0.6404,9.2,3,,True,"[252481315.41, 261251043.66, 268078210.77, 344769033.28, 415395991.58]",0.7285
1451,Basavanagudi,12.957875,77.585393,34708.0,commercial,0.866,0.878,91.0,2014,red laterite,False,0,1,1,1,1,0.5685,1208705594.33,1331713958.61,99.0,high,0,1,-0.0349,1190.1,3,,True,"[820109972.41, 882298048.86, 954141131.83, 1096421403.26, 1124556949.77]",0.7026
1452,Basavanagudi,12.930011,77.582296,25609.0,agricultural,0.749,3.635,88.0,2014,sandy loam,True,0,3,1,0,0,0.5212,208621228.39,223412620.08,82.0,high,0,1,0.2532,536.2,0,,False,"[111186649.48, 121787463.37, 145266445.21, 159812206.91, 172191219.68]",1.0845
1453,Basavanagudi,12.939752,77.586693,28258.0,industrial,7.471,17.749,76.0,1997,sandy,False,2,3,0,1,2,0.4744,461191951.76,474497245.07,85.0,high,2,0,0.2459,47.6,0,,False,"[285036332.79, 342973679.72, 363219789.92, 399916728.57, 430309173.59]",0.4994
1454,Basavanagudi,12.925844,77.550822,50115.0,agricultural,6.874,5.099,81.0,1990,rocky,True,4,0,1,1,2,0.3372,375755597.47,398008295.54,71.0,high,4,1,0.3768,1192.4,1,,False,"[205309051.48, 207330773.88, 212859275.21, 294264532.61, 343302967.32]",1.0301
1455,Basavanagudi,12.942203,77.555795,42494.0,agricultural,5.153,10.67,81.0,2001,black cotton,False,4,0,0,1,0,0.4728,350259854.43,365967715.5,79.0,medium,4,0,0.554,111.7,0,,True,"[183356302.17, 194108824.38, 240970585.35, 278281970.07, 288315129.46]",1.1588
1456,Basavanagudi,12.927254,77.563837,9907.0,industrial,1.048,1.935,91.0,1990,red laterite,True,4,3,0,1,2,0.6092,325932129.47,314242561.05,84.0,high,4,0,0.5054,65.0,2,,True,"[177264334.79, 234061041.92, 235318887.7, 256440003.95, 296912036.76]",1.2693
1457,Basavanagudi,12.92284,77.573813,41245.0,residential,4.373,10.821,92.0,2013,black cotton,False,1,3,0,1,0,0.7084,762945966.13,789506271.78,93.0,high,1,0,-0.0237,439.2,3,,True,"[384964935.56, 399242034.73, 461954807.1, 531775419.12, 598830974.69]",1.2339
1458,Basavanagudi,12.944418,77.561816,55348.0,residential,1.427,14.784,92.0,1997,clay,False,6,2,1,0,2,0.1763,907530925.87,1072922480.96,90.0,high,6,1,0.5257,978.5,2,,True,"[463712785.27, 585138732.5, 687045003.09, 717095311.38, 784024834.15]",0.6777
1459,Vijayanagar,12.965835,77.524439,49792.0,residential,1.254,17.948,88.0,2023,alluvial,False,0,3,0,1,1,0.3805,613566870.27,619819087.75,78.0,medium,0,0,0.5412,93.3,3,,True,"[320062113.23, 424302719.89, 533125440.3, 543360566.68, 563884053.98]",1.2081
1460,Vijayanagar,12.972932,77.511111,21905.0,commercial,2.185,16.778,89.0,2003,red laterite,False,0,1,1,1,2,0.6936,1001004479.59,948559931.53,83.0,high,0,1,0.7063,670.1,3,,True,"[549721894.42, 682483315.07, 683399073.86, 766554550.76, 816064574.48]",0.8825
1461,Vijayanagar,12.954611,77.549116,56121.0,residential,2.39,3.247,95.0,2019,rocky,False,0,2,1,0,0,0.1227,866708486.12,793035197.15,93.0,medium,0,1,-0.4245,577.3,2,,False,"[458630465.24, 493089206.51, 519268167.75, 599017512.36, 614692121.41]",0.8593
1462,Vijayanagar,12.969281,77.52485,851.0,residential,2.526,2.979,75.0,1998,red laterite,False,5,2,1,0,1,0.6118,12674199.1,14585773.45,73.0,high,5,1,-0.4978,492.7,3,,True,"[6382439.7, 6828919.47, 10501506.47, 11163285.26, 11973144.21]",0.7175
1463,Vijayanagar,12.975735,77.542139,18823.0,industrial,6.457,5.185,85.0,1992,rocky,False,1,2,1,1,0,0.2888,588075684.62,536135521.58,75.0,high,1,1,0.2667,7.4,0,,True,"[395590645.06, 429113747.47, 446519347.33, 458695582.77, 468567285.26]",0.6165
1464,Vijayanagar,12.968106,77.53124,2773.0,commercial,5.352,17.938,90.0,1998,sandy loam,False,5,0,1,1,2,0.2475,61337407.01,65103007.42,92.0,high,5,1,0.4744,469.9,1,,False,"[31709008.2, 37422524.85, 38726879.5, 51002136.81, 55027976.98]",0.4918
1465,Vijayanagar,12.975538,77.518578,58436.0,industrial,5.25,14.022,74.0,1997,alluvial,False,0,2,1,0,2,0.413,1603377668.62,1423279414.5,72.0,medium,0,1,0.3547,368.6,0,,False,"[932310553.47, 963092539.83, 1174549896.64, 1174662602.5, 1278491799.36]",1.3774
1466,Vijayanagar,12.977612,77.512266,36116.0,commercial,1.809,18.107,78.0,2007,clay,False,1,1,0,1,0,0.1518,1387560104.24,1187997680.2,71.0,medium,1,0,-0.4244,336.1,1,,False,"[833860529.45, 1073130381.02, 1123633572.65, 1150428715.1, 1236073330.99]",0.4583
1467,Vijayanagar,12.969847,77.528203,2772.0,residential,6.165,6.562,80.0,1999,loam,False,2,2,0,0,2,0.1391,28097178.27,23934947.8,81.0,medium,2,0,0.6495,1157.6,1,,True,"[14635486.76, 18927311.22, 19722415.45, 20797588.78, 25548330.53]",1.4945
1468,Vijayanagar,12.965139,77.511446,41444.0,residential,6.374,4.877,82.0,2010,sandy loam,False,4,0,1,0,0,0.1361,652129228.28,748441630.31,82.0,medium,4,1,0.2733,176.6,3,,True,"[387711117.98, 440460368.07, 488372627.86, 513714655.65, 571046980.74]",0.6215
1469,Vijayanagar,12.986997,77.511759,45208.0,residential,5.616,7.528,74.0,2013,rocky,True,1,2,0,1,1,0.4633,738398750.03,756943085.9,66.0,medium,1,0,0.1508,57.4,0,,True,"[369389125.32, 388480738.02, 424414311.79, 509929749.94, 630421000.61]",1.511
1470,Vijayanagar,12.97299,77.530152,55550.0,agricultural,5.287,5.37,91.0,2011,sandy,False,1,0,1,1,2,0.1397,316711554.57,295530514.27,94.0,medium,1,1,0.3404,26.3,0,,True,"[163941983.52, 265006198.13, 268632370.61, 281777952.78, 288780351.53]",0.6705
1471,Vijayanagar,12.97536,77.545605,866.0,residential,7.192,11.106,67.0,2021,red laterite,False,5,3,1,0,2,0.6915,10947193.25,10079464.38,68.0,high,5,1,0.1518,855.3,2,,False,"[6004035.85, 7044412.78, 8170357.64, 9353961.2, 9705187.1]",1.2503
1472,Vijayanagar,12.969974,77.518197,14129.0,commercial,2.682,6.456,74.0,1997,black cotton,False,3,1,0,1,2,0.1615,513796816.69,543690395.92,78.0,medium,3,0,-0.3756,839.0,0,,False,"[264658964.85, 274285193.68, 374477862.8, 414294125.76, 440524072.47]",1.1974
1473,Vijayanagar,12.969459,77.537214,15159.0,commercial,2.402,6.049,93.0,1980,sandy,False,1,1,1,1,2,0.1797,657264325.05,690499521.22,91.0,high,1,1,-0.4539,999.4,1,,False,"[329948197.88, 490970253.62, 515482134.66, 569485498.01, 622728130.19]",0.6893
1474,Yeshwanthpur,13.025697,77.524429,37357.0,commercial,5.982,3.119,78.0,1982,sandy loam,False,3,0,0,1,1,0.1159,1686848454.22,1442967700.08,79.0,medium,3,0,-0.0145,516.5,0,,False,"[914823923.94, 1099007562.34, 1248162093.69, 1392067276.72, 1590681364.88]",0.6156
1475,Yeshwanthpur,13.01787,77.532374,31156.0,commercial,6.74,2.553,85.0,2014,alluvial,False,0,2,0,0,2,0.4528,1111002784.68,1317245741.29,87.0,low,0,0,0.5585,169.9,3,,True,"[625496412.09, 701356150.93, 728832372.89, 733457972.34, 740237760.62]",0.8018
1476,Yeshwanthpur,13.025404,77.551693,43900.0,residential,3.05,9.878,68.0,1981,red laterite,False,5,2,0,0,0,0.2348,480199920.26,474690090.88,62.0,high,5,0,-0.2646,981.8,3,,True,"[249592391.1, 262392879.71, 275039550.35, 350129249.41, 442198002.86]",1.2701
1477,Yeshwanthpur,13.024892,77.540912,29324.0,residential,5.828,3.813,71.0,2021,sandy loam,False,1,0,1,1,0,0.1056,584444615.84,529901756.21,77.0,medium,1,1,0.3456,582.7,3,,True,"[321290704.26, 483160089.64, 528026063.31, 539939378.62, 555081972.04]",1.3016
1478,Yeshwanthpur,13.029443,77.558869,19359.0,industrial,0.218,10.24,80.0,1994,red laterite,False,4,0,0,1,1,0.4809,382449517.2,453870939.44,70.0,medium,4,0,-0.4983,21.8,2,,True,"[193604402.07, 221001105.52, 258014616.95, 262241921.85, 335699625.25]",1.2284
1479,Yeshwanthpur,13.02855,77.540617,47880.0,residential,3.924,16.35,90.0,1999,red laterite,False,0,2,1,0,1,0.7205,559334908.45,496114309.2,92.0,medium,0,1,0.6794,128.9,2,,True,"[322254525.97, 323719350.98, 419871530.19, 460410523.89, 467328051.36]",1.3602
1480,Yeshwanthpur,13.038999,77.550841,58909.0,commercial,1.145,19.166,70.0,1985,red laterite,False,4,2,1,1,2,0.1302,1932892581.62,2094276876.35,75.0,high,4,1,-0.3051,309.0,0,,True,"[997937297.72, 1087789625.04, 1168729308.01, 1540877380.69, 1810530454.69]",1.4424
1481,Yeshwanthpur,13.008979,77.523618,25604.0,residential,6.472,13.209,92.0,1984,alluvial,False,1,0,1,0,2,0.276,344814925.84,329020001.15,98.0,medium,1,1,0.6189,5.4,1,,True,"[183876243.01, 220876859.89, 242301657.2, 256606564.48, 318704800.14]",0.9233
1482,Yeshwanthpur,13.012862,77.525511,3452.0,residential,1.392,6.39,67.0,1992,clay,False,0,2,0,0,1,0.6609,35717309.81,36405278.35,69.0,low,0,0,0.2241,158.2,3,,True,"[17985062.41, 18602747.29, 23679992.71, 28809706.33, 31125020.9]",1.2826
1483,Yeshwanthpur,13.021568,77.52431,40407.0,industrial,7.375,0.665,79.0,1983,sandy loam,False,0,2,1,0,1,0.6742,543963277.53,527127235.7,77.0,medium,0,1,-0.0578,132.0,1,,False,"[307833965.78, 349794050.21, 363796989.08, 409237817.38, 454218825.08]",1.3487
1484,Yeshwanthpur,13.001785,77.523552,47455.0,residential,7.259,16.615,92.0,2018,rocky,False,6,1,1,1,0,0.6667,537020753.11,497807967.23,96.0,high,6,1,-0.3844,1180.1,2,,False,"[280391684.95, 319907386.94, 415828658.0, 428231579.98, 479488110.84]",0.7218
1485,Yeshwanthpur,13.022737,77.540462,41699.0,commercial,2.851,5.241,81.0,2003,loam,False,1,2,0,1,0,0.3589,835296470.84,979246131.77,78.0,medium,1,0,0.3872,413.9,0,,False,"[575988599.74, 601344148.23, 662494078.04, 681391380.37, 706848202.86]",1.3709
1486,Yeshwanthpur,13.02952,77.522961,25619.0,residential,2.139,7.491,70.0,2013,red laterite,False,0,3,0,0,1,0.531,401632623.78,438876816.48,70.0,medium,0,0,-0.4227,525.2,0,,False,"[320645617.85, 328664891.77, 330529876.14, 331736447.76, 334485860.98]",1.3635
1487,Yeshwanthpur,13.015558,77.521501,26477.0,residential,2.953,10.788,65.0,2019,sandy,False,5,2,0,1,2,0.1945,495221680.47,451640559.36,65.0,high,5,0,0.0214,59.5,1,,False,"[258166734.57, 300094020.93, 317502071.52, 322856853.52, 422671691.12]",0.404
1488,Peenya,13.041618,77.50893,37752.0,residential,6.343,19.652,80.0,2012,rocky,False,6,1,1,0,0,0.6673,363442213.01,356740571.08,85.0,high,6,1,0.5878,1443.6,3,,True,"[221518935.66, 229391129.43, 230926089.06, 251123459.96, 259101050.43]",0.4798
1489,Peenya,13.015031,77.512209,43189.0,commercial,6.829,12.272,73.0,1993,rocky,False,2,1,0,0,2,0.3572,634248362.6,757510616.93,75.0,low,2,0,0.5974,349.2,2,,True,"[369964208.57, 374070969.32, 459550212.51, 571236187.76, 571630720.79]",1.5465
1490,Peenya,13.011063,77.519541,4068.0,residential,6.783,7.279,75.0,2015,sandy,False,0,1,1,1,1,0.4415,58163080.74,54426074.29,69.0,high,0,1,0.2942,253.3,2,,True,"[32301260.19, 32539237.38, 42374742.14, 44916636.24, 47486906.42]",1.443
1491,Peenya,13.043808,77.522225,37647.0,agricultural,7.993,14.39,70.0,1983,loam,False,5,0,1,0,2,0.3189,193340722.9,199932905.16,77.0,high,5,1,0.2545,170.0,0,,False,"[113474517.13, 117194099.22, 128941737.29, 130414868.58, 173981246.94]",0.4036
1492,Peenya,13.032407,77.529701,36475.0,residential,1.591,18.66,53.0,2003,sandy,False,4,0,0,0,2,0.5813,518060508.38,443647213.46,62.0,low,4,0,0.0091,833.6,3,,True,"[320579006.32, 342811025.34, 373785124.44, 390665437.38, 452169773.3]",1.0537
1493,Peenya,13.01978,77.529037,14264.0,industrial,5.474,9.963,67.0,1993,alluvial,False,4,3,1,0,2,0.4101,157071949.73,170874536.51,67.0,high,4,1,-0.2154,1500.4,0,,False,"[79918009.69, 86408055.68, 95158525.26, 113738920.67, 148327536.48]",0.9221
1494,Peenya,13.035867,77.517623,53503.0,agricultural,4.567,5.473,76.0,2021,clay,True,3,1,1,0,1,0.0261,276456297.93,308856779.02,67.0,high,3,1,0.326,504.4,1,,False,"[162270636.88, 208867133.03, 209920992.4, 223222636.58, 254366953.39]",0.5718
1495,Peenya,13.048627,77.518859,12147.0,commercial,3.232,18.055,54.0,2010,loam,False,5,3,0,1,1,0.4427,213797799.33,196766577.64,45.0,high,5,0,0.3734,679.7,3,,True,"[109118437.04, 119400880.7, 136692162.63, 155654684.12, 156759301.95]",0.7204
1496,Peenya,13.019234,77.536514,40395.0,residential,0.241,14.643,55.0,2022,red laterite,False,1,0,0,1,0,0.4663,413406845.52,367521873.25,57.0,low,1,0,0.0536,179.1,3,,True,"[259322852.98, 262089303.81, 298672735.02, 323234550.6, 392040878.05]",0.4047
1497,Peenya,13.01698,77.515842,31961.0,agricultural,3.426,6.428,80.0,2003,rocky,False,2,1,1,1,1,0.0366,168338951.95,148025812.07,74.0,high,2,1,-0.1427,631.7,0,,True,"[99140610.61, 112355441.01, 124098061.56, 143274648.76, 144019942.62]",1.4743
1498,Peenya,13.017879,77.535846,45996.0,commercial,7.788,13.405,71.0,1986,loam,False,0,2,0,1,2,0.2941,801118770.19,812159400.76,74.0,medium,0,0,-0.1934,377.3,1,,False,"[424642372.12, 543920744.0, 556939102.63, 575034040.1, 701563314.72]",1.3208
1499,Dasarahalli,13.044637,77.492089,11173.0,residential,0.509,16.017,80.0,2017,sandy,False,4,3,1,0,0,0.0614,151396288.78,162407257.66,89.0,high,4,1,0.085,96.4,1,,True,"[99144939.45, 120696804.39, 123116075.47, 128239521.17, 134888664.09]",1.4805
1500,Dasarahalli,13.059977,77.490766,54698.0,commercial,4.971,15.614,56.0,2002,clay,False,5,3,0,0,0,0.5888,1221734822.68,1373167920.49,50.0,high,5,0,0.0297,835.5,0,,False,"[644693713.75, 937731999.15, 970131147.55, 1109226227.39, 1134275380.91]",0.6059
1501,Dasarahalli,13.036411,77.520917,43980.0,commercial,7.179,8.956,65.0,2011,sandy loam,False,6,0,0,1,1,0.5248,624083228.13,605752241.3,62.0,high,6,0,-0.2958,142.8,2,,False,"[445000470.28, 457659145.42, 529842545.38, 571909175.32, 580763044.7]",1.2279
